"species";"lon";"lat";"municipality";"adm1"
"Ruellia asperula";-40,551444;-9,318111;"Petrolina";"Pernambuco"
"Ruellia asperula";-36,787055;-9,010027;"Iati";"Pernambuco"
"Ruellia asperula";-40,551444;-9,325167;"Petrolina";"Pernambuco"
"Ruellia asperula";-39,358166;-8,225055;"Cabrobó";"Pernambuco"
"Ruellia asperula";-39,379444;-6,320556;"Iguatu";"Ceará"
"Ruellia asperula";-37,112972;-7,846833;"Monteiro";"Paraíba"
"Ruellia asperula";-40,936694;-8,478694;"Afrânio";"Pernambuco"
"Ruellia asperula";-39,518594;-8,856581;"Cabrobó";"Pernambuco"
"Ruellia asperula";-37,683889;-5,600278;"Felipe Guerra";"Rio Grande do Norte"
"Ruellia asperula";-36,878722;-6,886944;"São João do Sabugi";"Paraíba"
"Ruellia asperula";-37,020278;-6,033889;"Jucurutu";"Rio Grande do Norte"
"Ruellia asperula";-39,329119;-8,386058;"Cabrobó";"Pernambuco"
"Ruellia asperula";-39,448138;-7,281472;"Crato";"Ceará"
"Ruellia asperula";-39,783056;-12,744167;"Itatim";"Bahia"
"Ruellia asperula";-37,141111;-5,113056;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-38,375911;-9,731758;"Olho D#?#Água do Casado";"Alagoas"
"Ruellia asperula";-42,2;-9,785278;"Juazeiro";"Bahia"
"Ruellia asperula";-37,286389;-5,191944;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-36,913806;-7,441639;"São José dos Cordeiros";"Paraíba"
"Ruellia asperula";-37,286389;-5,191944;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,236389;-5,191944;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,310278;-10,998333;"Itaporanga d'Ajuda";"Sergipe"
"Ruellia asperula";-40,835794;-9,638147;"Petrolina";"Pernambuco"
"Ruellia asperula";-36,489444;-7,246944;"Gurjão";"Paraíba"
"Ruellia asperula";-36,896111;-8,587083;"Altinho";"Pernambuco"
"Ruellia asperula";-36,092944;-8,586944;"Altinho";"Pernambuco"
"Ruellia asperula";-40,558361;-9,328944;"Petrolina";"Pernambuco"
"Ruellia asperula";-40,558361;-9,328944;"Petrolina";"Pernambuco"
"Ruellia asperula";-38,465833;-6,345;"Parnamirim";"Rio Grande do Norte"
"Ruellia asperula";-38,465833;-6,345;"Parnamirim";"Rio Grande do Norte"
"Ruellia asperula";-38,657244;-6,694136;"Luís Gomes";"Rio Grande do Norte"
"Ruellia asperula";-38,782778;-6,580556;"Luís Gomes";"Rio Grande do Norte"
"Ruellia asperula";-38,4375;-6,4375;"Luis Gomes";"Rio Grande do Norte"
"Ruellia asperula";-38,465833;-6,345;"Luís Gomes";"Rio Grande do Norte"
"Ruellia asperula";-38,465833;-6,345;"Luís Gomes";"Rio Grande do Norte"
"Ruellia asperula";-37;-5;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37;-5;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,286389;-5,191944;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,28639;-5,19194;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-36,988528;-8,442833;"Arcoverde";"Pernambuco"
"Ruellia asperula";-36,988611;-8,442778;"Arcoverde";"Pernambuco"
"Ruellia asperula";-37,371606;-9,408025;"Maravilha";"Alagoas"
"Ruellia asperula";-39,182222;-4,485633;"Maranguape";"Ceará"
"Ruellia asperula";-38,813816;-4,009041;"Maranguape";"Ceará"
"Ruellia asperula";-37,235556;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,235556;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,285556;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,285556;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-39,335647;-8,286419;"Salgueiro";"Pernambuc"
"Ruellia asperula";-37,398767;-7,003086;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,398767;-7,003086;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,4;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,235556;-6,601111;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,458333;-5,083333;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,420508;-5,197779;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-37,266667;-8,503889;"Buíque";"Pernambuco"
"Ruellia asperula";-38,710833;-8,056667;"Mirandiba";"Pernambuco"
"Ruellia asperula";-40,1345;-10,61;"Jaguarari";"Bahia"
"Ruellia asperula";-41,293889;-10,440833;"Umburanas";"Bahia"
"Ruellia asperula";-37,4039;-9,4913;"Poço Redondo";"Sergipe"
"Ruellia asperula";-37,257722;-8,591694;"Buíque";"Pernambuco"
"Ruellia asperula";-39,116667;-10,083333;"euclides da cunha";"Bahia"
"Ruellia asperula";-38,255733;-9,372483;"Inhapi";"Alagoas"
"Ruellia asperula";-37,803819;-10,201019;"Pão de Açúcar";"Alagoas"
"Ruellia asperula";-37,803819;-10,201019;"Pão de Açúcar";"Alagoas"
"Ruellia asperula";-38,355556;-10,858056;"Tucano";"Bahia"
"Ruellia asperula";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia asperula";-37,208056;-10,458333;"Itabaiana";"Sergipe"
"Ruellia asperula";-37,256111;-8,513889;"Buíque";"Pernambuco"
"Ruellia asperula";-37,2575;-8,533333;"Buíque";"Pernambuco"
"Ruellia asperula";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia asperula";-43,872778;-9,483889;"Campo Alegre de Lourdes";"Bahia"
"Ruellia asperula";-36,887778;-7,470833;"São José dos Cordeiros";"Paraíba"
"Ruellia asperula";-35,683333;-6,45;"Araruna";"Paraíba"
"Ruellia asperula";-37,266667;-6,6;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-37,266667;-6,6;"Serra Negra do Norte";"Rio Grande do Norte"
"Ruellia asperula";-36,392586;-9,416667;"Murici";"Alagoas"
"Ruellia asperula";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia asperula";-35,881111;-7,230833;"Campina Grande";"Paraíba"
"Ruellia asperula";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia asperula";-37,765833;-6,152222;"Almino Afonso";"Rio Grande do Norte"
"Ruellia asperula";-40,120833;-6,600278;"Aiuaba";"Ceará"
"Ruellia asperula";-40,071389;-6,36;"Aiuaba";"Ceará"
"Ruellia asperula";-40,120833;-6,600278;"Aiuaba";"Ceará"
"Ruellia asperula";-40,120833;-6,600278;"Aiuaba";"Ceará"
"Ruellia asperula";-36,879722;-7,480278;"São José dos Cordeiros";"Paraíba"
"Ruellia asperula";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia asperula";-37,843364;-10,209258;"Pão de Açúcar";"Alagoas"
"Ruellia asperula";-37,824692;-10,234878;"Pão de Açúcar";"Alagoas"
"Ruellia asperula";-41,9;-11,083333;"jussara";"Bahia"
"Ruellia asperula";-40,749167;-9,314722;"Casa Nova";"Bahia"
"Ruellia asperula";-38,258797;-9,575925;"Mata Grande";"Alagoas"
"Ruellia asperula";-43,005833;-9,515556;"Campo Alegre de Lourdes";"Bahia"
"Ruellia asperula";-43,005833;-9,515556;"Campo Alegre de Lourdes";"Bahia"
"Ruellia asperula";-43,084722;-9,481389;"Campo Alegre de Lourdes";"Bahia"
"Ruellia asperula";-43,005833;-9,515556;"Campo Alegre de Lourdes";"Bahia"
"Ruellia asperula";-40,821944;-11,150278;"Jacobina";"Bahia"
"Ruellia asperula";-37,931972;-9,500278;"Canidé do São Francisco";"Sergipe"
"Ruellia asperula";-39,332778;-9,723056;"UAUÁ";"Bahia"
"Ruellia asperula";-39,332222;-9,723056;"Uauá";"Bahia"
"Ruellia asperula";-38,816667;-3,566667;"São Gonçalo do Amarante";"Ceará"
"Ruellia asperula";-37,985278;-9,68;"Curitiba";"Paraná"
"Ruellia asperula";-37,985278;-9,68;"Canidé do São Francisco";"Sergipe"
"Ruellia asperula";-42,683333;-10,666667;"IRECÊ";"Bahia"
"Ruellia asperula";-37,371944;-7,994722;"Sertânia";"Pernambuco"
"Ruellia asperula";-42,689167;-10,678889;"Xique-Xique";"Bahia"
"Ruellia asperula";-40,890556;-9,193889;"Sobradinho";"Bahia"
"Ruellia asperula";-42,233056;-9,575556;"Pilão Arcado";"Bahia"
"Ruellia asperula";-37,583333;-9,432222;"Maravilha";"Alagoas"
"Ruellia asperula";-37,337778;-8,128333;"Tupanatinga";"Pernambuco"
"Ruellia asperula";-40,333333;-3,333333;"Sobral";"Ceará"
"Ruellia asperula";-42,391944;-9,965278;"Pilão Arcado";"Bahia"
"Ruellia asperula";-37,986278;-9,572944;"Canindé de São Francisco";"Sergipe"
"Ruellia asperula";-36,879167;-8,575;"Venturosa";"Pernambuco"
"Ruellia asperula";-35,920278;-8,231667;"Caruaru";"Pernambuco"
"Ruellia asperula";-37,344167;-5,1875;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-38,496944;-6,211944;"São Miguel";"Rio Grande do Norte"
"Ruellia asperula";-37,986667;-9,572222;"Canindé de São Francisco";"Sergipe"
"Ruellia asperula";-37,986667;-9,572222;"Canindé de São Francisco";"Sergipe"
"Ruellia asperula";-36,383333;-8,083333;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia asperula";-36,366667;-8,083333;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia asperula";-37,255278;-7,111111;"Teixeira";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Teixeira";"Paraíba"
"Ruellia asperula";-40,350528;-6,742361;"Aiuaba";"Ceará"
"Ruellia asperula";-38,388611;-6,413889;"Luís Gomes";"Rio Grande do Norte"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-38,298056;-7,991944;"Serra Talhada";"Pernambuco"
"Ruellia asperula";-36,879167;-8,575;"Venturosa";"Pernambuco"
"Ruellia asperula";-36,879167;-8,575;"Venturosa";"Pernambuco"
"Ruellia asperula";-37,814722;-5,191389;"Quixeré";"Ceará"
"Ruellia asperula";-40,130833;-6,660556;"Aiuaba";"Ceará"
"Ruellia asperula";-41,253889;-6,660806;"Aiuaba";"Ceará"
"Ruellia asperula";-37,814639;-5,191333;"Quixeré";"Ceará"
"Ruellia asperula";-40,130833;-6,660556;"Aiuaba";"Ceará"
"Ruellia asperula";-37,556667;-5,7925;"Caraúbas";"Rio Grande do Norte"
"Ruellia asperula";-37,987778;-6,023889;"Portalegre";"Rio Grande do Norte"
"Ruellia asperula";-39,315;-7,213333;"Juazeiro do Norte";"Ceará"
"Ruellia asperula";-39,474167;-12,442222;"Fernando de Noronha";"Pernambuco"
"Ruellia asperula";12;-12,883333;"Milagres";"Bahia"
"Ruellia asperula";-39,85;-12,883333;"Milagres";"Bahia"
"Ruellia asperula";-39,794722;-12,739722;"Itatim";"Bahia"
"Ruellia asperula";-39,794722;-12,739722;"Fernando de Noronha";"Pernambuco"
"Ruellia asperula";-39,85;-12,883333;"Milagres";"Ba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,310278;-10,998333;"Itaporanga d'Ajuda";"Sergipe"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,310278;-10,998333;"Itaporanga d'Ajuda";"Sergipe"
"Ruellia asperula";-37,911111;-6,087778;"Martins";"Rio Grande do Norte"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-37,431389;-7,186111;"Maturéia";"Paraíba"
"Ruellia asperula";-39,766667;-12,7;"Itatim";"Bahia"
"Ruellia asperula";-42,423611;-11,032778;"Gentio do Ouro";"Bahia"
"Ruellia asperula";-39,766667;-12,75;"Itatim";"Bahia"
"Ruellia asperula";-37,8;-5,183333;"Quixeré";"Ceará"
"Ruellia asperula";-42,710278;-11,057778;"Gentio do Ouro";"Bahia"
"Ruellia asperula";-37,8;-5,183333;"Quixeré";"Ceará"
"Ruellia asperula";-42,710278;-11,057778;"Gentio do Ouro";"Bahia"
"Ruellia asperula";-39,766667;-12,75;"Itatim";"Bahia"
"Ruellia asperula";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Ruellia asperula";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Ruellia asperula";-40,166667;-6,616667;"Aiuaba";"Ceará"
"Ruellia asperula";-38,333333;-8,016667;"Serra Talhada";"Pernambuco"
"Ruellia asperula";-38,333333;-8,016667;"Serra Talhada";"Pernambuco"
"Ruellia asperula";-36,94;-10,593333;"Japaratuba";"Sergipe"
"Ruellia asperula";-37,208056;-10,458333;"Itabaiana";"Sergipe"
"Ruellia asperula";-40,23;-6,636389;"Aiuaba";"Ceará"
"Ruellia asperula";-39,766667;-12,7;"itatim";"Bahia"
"Ruellia asperula";-40,116667;-6,65;"Aiuaba";"Ceará"
"Ruellia asperula";-40,229972;-6,636306;"Aiuaba";"Ceará"
"Ruellia asperula";-37,777583;-5,191944;"Baraúna";"Rio Grande do Norte"
"Ruellia asperula";-36,94;-10,593333;"Japaratuba";"Sergipe"
"Ruellia asperula";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia asperula";-39,733333;-12,733333;"itatim";"Bahia"
"Ruellia asperula";-38,228056;-6,759444;"Sousa";"Paraíba"
"Ruellia asperula";-38,034167;-8,036111;"Inajá";"Paraná"
"Ruellia asperula";-38,061528;-8,066667;"Inajá";"Paraná"
"Ruellia asperula";-37,344167;-5,201389;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-35,881111;-7,230833;"Campina Grande";"Paraíba"
"Ruellia asperula";-38,321111;-7,983333;"Serra Talhada";"Pernambuco"
"Ruellia asperula";-38,321111;-7,983333;"Serra Talhada";"Pernambuco"
"Ruellia asperula";-37,344167;-5,188611;"Mossoró";"Rio Grande do Norte"
"Ruellia asperula";-38,570833;-8,6;"Inajá";"Pernambuco"
"Ruellia asperula";-38,570833;-8,6;"Inajá";"Pernambuco"
"Ruellia asperula";-38,570833;-8,6;"Inajá";"Pernambuco"
"Ruellia asperula";-37,798889;-5,664167;"Apodi";"Rio Grande do Norte"
"Ruellia asperula";-38,034167;-8,036111;"Inajá";"Paraná"
"Ruellia asperula";-38,570833;-8,6;"Inajá";"Pernambuco"
"Ruellia asperula";-38,061528;-8,066667;"Inajá";"Paraná"
"Ruellia asperula";-40,0633;-4,7894;"Monsenhor Tabosa";"Ceará"
"Ruellia asperula";-37,987778;-6,023889;"Portalegre";"Rio Grande do Norte"
"Ruellia asperula";-37,766111;-6,168889;"Almino Afonso";"Rio Grande do Norte"
"Ruellia asperula";-37,761111;-6,208333;"Almino Afonso";"Rio Grande do Norte"
"Ruellia asperula";-37,761111;-6,208333;"Almino Afonso";"Rio Grande do Norte"
"Ruellia asperula";-37,208056;-10,458333;"Itabaiana";"Sergipe"
"Ruellia asperula";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia asperula";-37,859575;-9,886411;"São José da Tapera";"Alagoas"
"Ruellia asperula";-38,331719;-10,039075;"Piranhas";"Alagoas"
"Ruellia asperula";-37,69;-8,540833;"Ibimirim";"Pernambuco"
"Ruellia asperula";-36,287222;-7,489167;"Cabaceiras";"Paraíba"
"Ruellia asperula";-35,691389;-6,963333;"Areia";"Paraíba"
"Ruellia asperula";-38,183333;-10,708333;"Poço Verde";"Sergipe"
"Ruellia asperula";-38,183333;-10,708333;"Poço Verde";"Sergipe"
"Ruellia asperula";-47,5625;-15,4375;"Planaltina";"Distrito Federal"
"Ruellia asperula";-47,5625;-15,4375;"Planaltina";"Distrito Federal"
"Ruellia asperula";-47,716667;-15,783333;"Riacho de Santana";"Bahia"
"Ruellia asperula";-38,315556;-6,263333;"Riacho de Santana";"Rio Grande do Norte"
"Ruellia asperula";-38,315556;-6,263333;"Riacho de Santana";"Rio Grande do Norte"
"Ruellia asperula";-47,716667;-15,783333;"Riacho de Santana";"Bahia"
"Ruellia asperula";-35,133333;-6,166667;"Senador Georgino Avelino";"Rio Grande do Norte"
"Ruellia asperula";-35,133333;-6,166667;"Senador Georgino Avelino";"Rio Grande do Norte"
"Ruellia asperula";-37,474722;-11,031944;"Salgado";"Sergipe"
"Ruellia asperula";-37,474722;-11,031944;"Salgado";"Sergipe"
"Ruellia asperula";-35,75;-8,283333;"Bezerros";"Pernambuco"
"Ruellia asperula";-42,5;-11,142592;"Jussara";"Bahia"
"Ruellia asperula";-41,9;-11,083333;"Jussara";"Bahia"
"Ruellia asperula";-41,9;-11,083333;"Jussara";"Bahia"
"Ruellia asperula";-40,266667;-9,733333;"JUAZEIRO";"Bahia"
"Ruellia asperula";-40,852275;-9,735994;"Juazeiro";"Bahia"
"Ruellia asperula";-40,266667;-9,733333;"Juazeiro";"Bahia"
"Ruellia asperula";-35,133333;-6,166667;"Senador Georgino Avelino";"Rio Grande do Norte"
"Ruellia asperula";-40,3;-9,06667;"PETROLINA";"Pe"
"Ruellia asperula";-40,8321;-9,263117;"Petrolina.";"Pernambuco"
"Ruellia asperula";-40;-9,35;"CURAÇÁ";"Bahia"
"Ruellia asperula";-42,586389;-8,695278;"João Costa";"Piauí"
"Ruellia asperula";-42,586389;-8,695278;"João Costa";"Piauí"
"Ruellia asperula";-37,636411;-9,9398;"São José da Tapera";"Alagoas"
"Ruellia asperula";-38,228056;-6,759444;"Sousa";"Paraíba"
"Ruellia asperula";-37,724722;-11,068889;"Riachão do Dantas";"Sergipe"
"Ruellia asperula";-37,724722;-11,068889;"Riachão do Dantas";"Sergipe"
"Ruellia asperula";-37,619444;-11,2625;"Arauá";"Sergipe"
"Ruellia asperula";-37,474722;-11,031944;"Salgado";"Sergipe"
"Ruellia asperula";-37,619444;-11,2625;"Arauá";"Sergipe"
"Ruellia asperula";-37,474722;-11,031944;"Salgado";"Sergipe"
"Ruellia asperula";-37,724969;-10,260147;"Pão de Açúcar";"Alagoas"
"Ruellia asperula";-36,800833;-10,346944;"Japoatã";"Sergipe"
"Ruellia asperula";-37,054158;-9,686719;"Palmeira dos Índios";"Alagoas"
"Ruellia asperula";-36,705572;-9,951303;"Tanque d' Arca";"Alagoas"
"Ruellia asperula";-36,800833;-10,346944;"Japoatã";"Sergipe"
"Ruellia asperula";-38,201875;-9,074119;"Mata Grande";"Alagoas"
"Ruellia asperula";-37,766111;-6,202222;"Almino Afonso";"Rio Grande do Norte"
"Ruellia asperula";-37,494175;-9,888433;"Olho D' Água das Flores";"Alagoas"
"Ruellia asperula";-37,208056;-10,458333;"Itabaiana";"Sergipe"
"Ruellia asperula";-37,811111;-10,738333;"Simão Dias";"Sergipe"
"Ruellia asperula";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia asperula";-37,811111;-10,738333;"Simão Dias";"Sergipe"
"Ruellia asperula";-37,206389;-11,014722;"São Cristóvão";"Sergipe"
"Ruellia asperula";-37,213008;-7,205378;"Umbuzeiro";"Paraíba"
"Ruellia asperula";-37,206389;-11,014722;"São Cristóvão";"Sergipe"
"Ruellia asperula";-37,677778;-5,913889;"Caraúbas";"Rio Grande do Norte"
"Ruellia asperula";-37,886111;-6,072222;"Martins";"Rio Grande do Norte"
"Ruellia asperula";-41,616667;-12,083333;"souto soares";"Bahia"
"Ruellia asperula";-36,655556;-6,875;"Equador";"Rio Grande do Norte"
"Ruellia asperula";-39,083333;-12,533333;"CACHOEIRA";"Bahia"
"Ruellia asperula";-39,083333;-12,533333;"CACHOEIRA";"Bahia"
"Ruellia asperula";-38,033333;-8,7;"Inajá";"Pernambuco"
"Ruellia asperula";-39,083333;-12,533333;"Cachoeira";"Bahia"
"Ruellia asperula";-36,601942;-10,003389;"Pilar";"Alagoas"
"Ruellia asperula";-36,182478;-10,293697;"São Miguel dos Campos";"Alagoas"
"Ruellia asperula";-35,881111;-7,230833;"Campina Grande";"Paraíba"
"Ruellia asperula";-35,691389;-6,963333;"Areia";"Paraíba"
"Ruellia asperula";-40,500833;-9,398611;"Petrolina";"Pernambuco"
"Ruellia asperula";-36,652778;-5,9575;"Santana do Matos";"Rio Grande do Norte"
"Ruellia asperula";-37,9361;-9,2608;"Água Branca";"Alagoas"
"Ruellia asperula";-35,544722;-6,95;"Alagoinha";"Paraíba"
"Ruellia asperula";-40,495556;-9,154722;"Petrolina";"Pernambuco"
"Ruellia asperula";-36,988611;-8,442778;"Arcoverde";"Pernambuco"
"Ruellia asperula";-38,8425;-6,819167;"Lavras da Mangabeira";"Ceará"
"Ruellia bahiensis";-36,305833;-8,6425;"Lajedo";"Pernambuco"
"Ruellia bahiensis";-36,215;-6,137222;"Lajes Pintadas";"Rio Grande do Norte"
"Ruellia bahiensis";-39,8623;-9,8767;"Jaguarari";"Bahia"
"Ruellia bahiensis";-38,251667;-10,759444;"Heliópolis";"Bahia"
"Ruellia bahiensis";-37,165;-8,3675;"Sertânia";"Pernambuco"
"Ruellia bahiensis";-37,167778;-8,378056;"Sertânia";"Pernambuco"
"Ruellia bahiensis";-37,175556;-8,18;"Sertânia";"Pernambuco"
"Ruellia bahiensis";-3,127778;-8,176944;"Sertânia";"Pernambuco"
"Ruellia bahiensis";-36,361667;-7,763889;"Arcoverde";"Pernambuco"
"Ruellia bahiensis";-3,403611;-7,960278;"Sertânia";"Pernambuco"
"Ruellia bahiensis";-36,944722;-8,446944;"Pedra";"Pernambuco"
"Ruellia bahiensis";-36,948056;-8,398333;"Arcoverde";"Pernambuco"
"Ruellia bahiensis";-36,240833;-7,820278;"Pedra";"Pernambuco"
"Ruellia bahiensis";-37,553086;-9,559258;"Maravilha";"Alagoas"
"Ruellia bahiensis";13;-13,150278;"Laje";"Bahia"
"Ruellia bahiensis";-39,721944;-4,769167;"Madalena";"Ceará"
"Ruellia bahiensis";-39,706111;-4,756111;"Madalena";"Ceará"
"Ruellia bahiensis";-38,556028;-3,798222;"Fortaleza";"Ceará"
"Ruellia bahiensis";-38,640639;-3,708306;"Fortaleza";"Ceará"
"Ruellia bahiensis";-39,373333;-3,807389;"Pentecoste";"Ceará"
"Ruellia bahiensis";-39,721944;-4,769167;"Madalena";"Ceará"
"Ruellia bahiensis";-39,706111;-4,756111;"Madalena";"Ceará"
"Ruellia bahiensis";-35,370833;-5,881111;"Macaíba";"Rio Grande do Norte"
"Ruellia bahiensis";-35,370833;-5,881111;"Macaíba";"Rio Grande do Norte"
"Ruellia bahiensis";-40,915833;-5,141667;"Crateús";"Ceará"
"Ruellia bahiensis";-40,82075;-3,955417;"Graça";"Ceará"
"Ruellia bahiensis";-40,915939;-5,141592;"Crateús";"Ceará"
"Ruellia bahiensis";-37,890556;-6,858611;"Arauá";"Sergipe"
"Ruellia bahiensis";-37,102778;-10,926944;"São Cristóvão";"Sergipe"
"Ruellia bahiensis";-39,613889;-12,638611;"Santa Teresinha";"Bahia"
"Ruellia bahiensis";-40,605278;-12,6625;"Boa Vista do Tupim";"Bahia"
"Ruellia bahiensis";-40,6;-12,5;"Boa Vista do Tupim";"Bahia"
"Ruellia bahiensis";-40,605278;-12,6625;"Boa Vista do Tupim";"Bahia"
"Ruellia bahiensis";-40,411944;-3,631944;"Sobral";"Ceará"
"Ruellia bahiensis";-40,16049;-14,22673;"Boa Nova";"Bahia"
"Ruellia bahiensis";-39,12593;-12,9926;"Anguera";"Bahia"
"Ruellia bahiensis";-36,754244;-9,910039;"Tanque D'Arca";"Alagoas"
"Ruellia bahiensis";-37,075278;-10,461667;"Maruim";"Sergipe"
"Ruellia bahiensis";-37,045278;-10,441667;"Maruim";"Sergipe"
"Ruellia bahiensis";-37,131389;-10,771667;"Maruim";"Sergipe"
"Ruellia bahiensis";-37,081667;-10,737778;"Maruim";"Sergipe"
"Ruellia bahiensis";13;-13,921667;"Contendas do Sincorá";"Bahia"
